user_id_str,info,whether_active,user_screen_name
116431320.0,F,no,Not found
21645556.0,M,no,Not found
87221932.0,M,no,Not found
1331094420.0,M,no,Not found
250214902.0,M,yes,GothboyUK
4687878373.0,M,no,Not found
108883864.0,F,no,Not found
7.42e+17,F,,Not found
564961562.0,M,no,Not found
23575224.0,M,no,Not found
19980549.0,F,no,Not found
1935401510.0,M,no,Not found
3167681303.0,F,no,Not found
262511433.0,F,no,Not found
345043590.0,M,no,Not found
2478278258.0,M,no,Not found
386805146.0,M,no,Not found
28594407.0,F,no,Not found
6546732.0,F,no,Not found
2527805071.0,F,no,Not found
274112548.0,F,no,Not found
7846672.0,M,no,Not found
7.64e+17,F,,Not found
385528206.0,M,yes,Taterpugz
46162630.0,M,no,Not found
271216207.0,M,no,Not found
2783422992.0,F,no,Not found
90014982.0,M,no,Not found
14338005.0,F,no,Not found
71629161.0,F,no,Not found
3115576627.0,M,no,Not found
1272912847.0,F,no,Not found
1431766428.0,F,no,Not found
498757115.0,F,no,Not found
61416061.0,M,no,Not found
821399311.0,M,no,Not found
3148118937.0,M,no,Not found
2682185777.0,M,no,Not found
165085783.0,M,no,Not found
579275009.0,M,no,Not found
123986777.0,M,no,Not found
7.71e+17,F,,Not found
19022627.0,F,no,Not found
361497049.0,M,no,Not found
2266880004.0,F,no,Not found
27247006.0,F,no,Not found
4091227407.0,M,no,Not found
98177499.0,F,no,Not found
51786873.0,F,no,Not found
7.55e+17,M,,Not found
7.68e+17,F,,Not found
136877426.0,F,no,Not found
918742332.0,F,no,Not found
76584269.0,F,yes,destiny4ever2u
53506552.0,F,no,Not found
96411400.0,M,no,Not found
98891641.0,F,no,Not found
21005195.0,M,no,Not found
65937170.0,F,no,Not found
14775460.0,F,no,Not found
2346810774.0,M,no,Not found
101076998.0,F,no,Not found
305562060.0,M,no,Not found
20224244.0,M,no,Not found
494206677.0,F,no,Not found
494209673.0,F,no,Not found
234427381.0,F,no,Not found
16464218.0,M,no,Not found
6444622.0,M,no,Not found
7.19e+17,M,,Not found
394945596.0,M,no,Not found
325967224.0,F,no,Not found
105380969.0,M,no,Not found
7.96e+17,F,,Not found
236855399.0,F,no,Not found
7.96e+17,F,,Not found
44896645.0,F,no,Not found
2800458616.0,M,no,Not found
476517739.0,M,no,Not found
545272193.0,M,no,Not found
1327014067.0,F,no,Not found
90212179.0,F,no,Not found
18017497.0,M,no,Not found
222723850.0,F,no,Not found
16082982.0,F,no,Not found
217888370.0,F,no,Not found
349033999.0,M,no,Not found
182501174.0,F,no,Not found
1025480738.0,F,no,Not found
3523578387.0,F,no,Not found
42371747.0,M,no,Not found
23048016.0,M,no,Not found
726550880.0,F,no,Not found
3339277875.0,M,no,Not found
17187670.0,M,no,Not found
1118151961.0,M,no,Not found
4708543042.0,M,no,Not found
245559934.0,F,no,Not found
229286414.0,F,no,Not found
175085417.0,M,no,Not found
2216088554.0,M,no,Not found
17000855.0,M,no,Not found
95440086.0,F,no,Not found
320909030.0,F,no,Not found
46632791.0,M,no,Not found
252352391.0,M,no,Not found
2381737553.0,M,no,Not found
2921269699.0,F,no,Not found
70479645.0,M,no,Not found
14179329.0,M,no,Not found
6798862.0,M,no,Not found
857286540.0,M,no,Not found
2562289441.0,F,no,Not found
2608208330.0,F,no,Not found
399037881.0,M,no,Not found
599531261.0,F,no,Not found
1298178577.0,M,no,Not found
25318115.0,M,no,Not found
241148749.0,M,no,Not found
24166540.0,F,no,Not found
19230970.0,F,no,Not found
72938553.0,F,no,Not found
309890984.0,F,no,Not found
162340562.0,F,no,Not found
329078332.0,F,no,Not found
2972155870.0,M,no,Not found
142245903.0,M,no,Not found
34175835.0,M,no,Not found
367830387.0,M,no,Not found
361313983.0,M,no,Not found
516304987.0,F,no,Not found
1342890242.0,M,no,Not found
798620239.0,M,no,Not found
461595055.0,M,no,Not found
47894846.0,F,no,Not found
11798342.0,M,no,Not found
588631377.0,F,no,Not found
7.38e+17,M,,Not found
25579093.0,F,no,Not found
71548087.0,F,no,Not found
552516584.0,M,no,Not found
46898921.0,F,no,Not found
362766414.0,M,no,Not found
528138404.0,M,no,Not found
82540032.0,F,no,Not found
26103360.0,M,no,Not found
1431493604.0,F,no,Not found
2618842076.0,F,no,Not found
23168294.0,M,no,Not found
95380006.0,F,no,Not found
19273402.0,M,no,Not found
15512995.0,F,no,Not found
621122837.0,M,no,Not found
65138263.0,M,no,Not found
14943648.0,F,no,Not found
188397745.0,F,no,Not found
553031167.0,M,no,Not found
335150805.0,F,no,Not found
281911333.0,M,no,Not found
146366224.0,F,no,Not found
259311264.0,F,no,Not found
569374728.0,M,no,Not found
2236566084.0,F,no,Not found
146854424.0,F,no,Not found
2195033803.0,F,no,Not found
88283194.0,M,no,Not found
928582825.0,M,no,Not found
33572294.0,F,no,Not found
48040595.0,F,no,Not found
2222698471.0,F,no,Not found
2154729774.0,M,no,Not found
16096263.0,M,no,Not found
187116378.0,M,no,Not found
3864307895.0,F,no,Not found
1628265182.0,F,no,Not found
2438443749.0,M,no,Not found
4473210739.0,F,no,Not found
7.5e+17,F,,Not found
66737447.0,M,no,Not found
282683778.0,F,no,Not found
61212285.0,F,no,Not found
328208429.0,F,no,Not found
3014240350.0,F,no,Not found
302787205.0,F,no,Not found
16387631.0,M,no,Not found
62507660.0,M,no,Not found
361615296.0,M,no,Not found
156198324.0,M,no,Not found
125650028.0,F,no,Not found
15182943.0,M,no,Not found
19181844.0,M,no,Not found
24595213.0,M,no,Not found
211600231.0,M,no,Not found
2373077611.0,M,no,Not found
6090642.0,M,no,Not found
237925217.0,M,no,Not found
8699612.0,M,no,Not found
229489271.0,M,no,Not found
226850196.0,M,no,Not found
64203120.0,M,no,Not found
1844190636.0,M,no,Not found
19764998.0,F,no,Not found
12241062.0,M,no,Not found
93964759.0,F,no,Not found
7.97e+17,F,,Not found
7.59e+17,F,,Not found
7.97e+17,F,,Not found
4264937254.0,M,no,Not found
41489388.0,F,no,Not found
54477310.0,M,no,Not found
251862943.0,F,no,Not found
22613878.0,M,no,Not found
164982238.0,M,no,Not found
397439537.0,F,no,Not found
508084280.0,M,no,Not found
347560553.0,F,no,Not found
313560239.0,F,no,Not found
35811757.0,M,no,Not found
7.23e+17,M,,Not found
208290586.0,F,no,Not found
21850314.0,F,no,Not found
851645053.0,M,no,Not found
577095720.0,M,no,Not found
32167638.0,M,no,Not found
764079794.0,F,no,Not found
1515611550.0,F,no,Not found
583441494.0,F,no,Not found
61538591.0,M,no,Not found
1417638818.0,F,no,Not found
255670226.0,F,no,Not found
47747133.0,M,no,Not found
236649070.0,F,no,Not found
34602739.0,M,no,Not found
225664678.0,F,no,Not found
141271246.0,F,no,Not found
216233305.0,F,no,Not found
103596223.0,M,no,Not found
77433338.0,F,no,Not found
213060183.0,F,yes,ke4ole1
145299291.0,F,no,Not found
2273329645.0,M,no,Not found
166473207.0,F,no,Not found
157754047.0,M,no,Not found
314686291.0,F,no,Not found
42043027.0,F,no,Not found
23497718.0,M,no,Not found
27404471.0,M,no,Not found
2369922028.0,F,no,Not found
342665159.0,M,no,Not found
17757282.0,M,no,Not found
35005291.0,F,no,Not found
3879021226.0,M,no,Not found
126899504.0,M,no,Not found
1171440462.0,F,no,Not found
34338886.0,M,no,Not found
255613732.0,F,no,Not found
347425053.0,F,no,Not found
1198945374.0,F,no,Not found
41649344.0,F,no,Not found
3378554417.0,M,no,Not found
57764758.0,F,no,Not found
3314867829.0,M,no,Not found
102611957.0,F,no,Not found
779492010.0,F,no,Not found
47560962.0,F,no,Not found
377866568.0,M,no,Not found
75864539.0,F,no,Not found
381335338.0,M,no,Not found
2671534411.0,F,no,Not found
51395884.0,M,no,Not found
630450707.0,M,yes,roadshowrigolet
716850865.0,F,no,Not found
319125721.0,M,no,Not found
320275261.0,M,no,Not found
880742886.0,F,no,Not found
7.75e+17,M,,Not found
581116722.0,F,no,Not found
255584314.0,M,no,Not found
1688175043.0,M,no,Not found
63919977.0,M,no,Not found
17126306.0,F,no,Not found
3131039308.0,F,no,Not found
1526183060.0,M,no,Not found
4758727915.0,M,no,Not found
216460216.0,F,no,Not found
7.29e+17,F,,Not found
902571277.0,F,no,Not found
2906630166.0,F,no,Not found
9238852.0,M,no,Not found
729370670.0,M,no,Not found
24328214.0,M,no,Not found
353899980.0,F,no,Not found
158026443.0,F,no,Not found
122415060.0,M,no,Not found
2166638604.0,F,no,Not found
982064118.0,F,no,Not found
68279679.0,M,no,Not found
183154868.0,F,no,Not found
275649940.0,F,no,Not found
96930446.0,M,no,Not found
1477351771.0,M,no,Not found
3075575168.0,F,no,Not found
241997922.0,M,no,Not found
1577510622.0,M,no,Not found
7.92e+17,M,,Not found
567602439.0,M,no,Not found
1454746249.0,M,no,Not found
298726497.0,F,no,Not found
1272524941.0,M,yes,dilbil143
20948750.0,F,no,Not found
97355940.0,M,no,Not found
36667966.0,F,no,Not found
7.35e+17,M,,Not found
115635864.0,F,no,Not found
7.88e+17,F,,Not found
2323965066.0,M,no,Not found
7.91e+17,F,,Not found
24544757.0,F,no,Not found
23319527.0,F,no,Not found
532130811.0,M,no,Not found
42733929.0,M,no,Not found
808338818.0,F,no,Not found
21000531.0,F,no,Not found
7.71e+17,F,,Not found
276434233.0,F,no,Not found
474807036.0,F,no,Not found
85167720.0,M,no,Not found
20869961.0,M,no,Not found
27406845.0,M,no,Not found
28314729.0,M,no,Not found
7.16e+17,M,,Not found
7.16e+17,M,,Not found
7.62e+17,M,,Not found
35989093.0,F,no,Not found
64073573.0,F,no,Not found
4214204713.0,M,no,Not found
848267570.0,F,no,Not found
873296534.0,M,no,Not found
13789392.0,F,no,Not found
542785859.0,M,no,Not found
570103667.0,F,no,Not found
19585408.0,F,no,Not found
52452960.0,M,no,Not found
1228051986.0,F,no,Not found
100049952.0,M,no,Not found
30949647.0,F,no,Not found
30747247.0,F,no,Not found
1722723162.0,M,no,Not found
22620182.0,M,no,Not found
79590645.0,F,no,Not found
15198621.0,F,no,Not found
440112217.0,M,no,Not found
61645110.0,F,no,Not found
2397689268.0,M,no,Not found
307360094.0,M,no,Not found
3898341375.0,F,no,Not found
371729504.0,M,no,Not found
37031664.0,F,no,Not found
7.19e+17,M,,Not found
250182550.0,M,no,Not found
2392733896.0,M,no,Not found
133463777.0,F,no,Not found
29632854.0,F,no,Not found
155580590.0,M,no,Not found
56629665.0,M,no,Not found
3257076961.0,F,no,Not found
781212698.0,M,no,Not found
351123880.0,F,no,Not found
2995736386.0,M,no,Not found
332899706.0,F,no,Not found
277753847.0,M,no,Not found
2725396884.0,M,no,Not found
167760162.0,F,no,Not found
2800223095.0,M,yes,jenniespary
26002541.0,F,no,Not found
50358415.0,M,no,Not found
3245093197.0,F,no,Not found
858441744.0,F,no,Not found
946760586.0,F,no,Not found
959783083.0,F,no,Not found
54528620.0,M,yes,linpswa
466587271.0,F,no,Not found
2531506076.0,M,no,Not found
410791784.0,M,no,Not found
456890740.0,M,no,Not found
7.53e+17,M,,Not found
15505194.0,M,no,Not found
27340833.0,M,no,Not found
437001171.0,M,no,Not found
4739186597.0,M,no,Not found
108743064.0,M,no,Not found
97781741.0,M,no,Not found
556734588.0,F,no,Not found
64555987.0,F,no,Not found
251295443.0,F,no,Not found
14714640.0,M,no,Not found
272995993.0,F,no,Not found
1203174451.0,M,no,Not found
319061349.0,F,no,Not found
43679357.0,M,no,Not found
8803432.0,F,no,Not found
7.9e+17,M,,Not found
755080.0,M,no,Not found
3154978622.0,M,no,Not found
3308671617.0,M,no,Not found
27830952.0,M,no,Not found
115487106.0,F,no,Not found
443620080.0,M,no,Not found
209542391.0,F,no,Not found
216660177.0,F,no,Not found
92923106.0,F,no,Not found
4811140587.0,F,no,Not found
11579862.0,F,no,Not found
85689253.0,F,no,Not found
550250804.0,M,no,Not found
27495132.0,F,no,Not found
7.38e+17,M,,Not found
31380384.0,F,no,Not found
544573543.0,M,no,Not found
21651074.0,M,yes,neonladder
267423926.0,F,no,Not found
197914951.0,F,no,Not found
3293619897.0,M,no,Not found
5979042.0,F,yes,imsvsims
17248402.0,M,no,Not found
883435735.0,M,no,Not found
19533744.0,M,no,Not found
22454611.0,M,no,Not found
270942939.0,F,no,Not found
14270441.0,M,no,Not found
944969299.0,F,no,Not found
296356561.0,M,no,Not found
87087057.0,F,no,Not found
568997840.0,F,no,Not found
103091168.0,M,no,Not found
1976287740.0,M,no,Not found
1600786148.0,M,no,Not found
295614902.0,M,no,Not found
69484226.0,F,no,Not found
44106580.0,M,no,Not found
14751142.0,F,yes,dabassman
317578850.0,M,no,Not found
611144567.0,F,no,Not found
85780379.0,M,no,Not found
215054776.0,M,no,Not found
595728279.0,M,no,Not found
57493418.0,F,no,Not found
14700303.0,M,no,Not found
31224604.0,M,no,Not found
221111147.0,M,no,Not found
1117035426.0,F,no,Not found
288616007.0,M,no,Not found
3742475534.0,F,no,Not found
4764522918.0,M,no,Not found
53364633.0,F,no,Not found
90911580.0,F,no,Not found
2383422907.0,F,no,Not found
54204517.0,M,no,Not found
370500323.0,M,no,Not found
861323772.0,M,no,Not found
38219876.0,F,no,Not found
220411007.0,M,no,Not found
18990027.0,F,no,Not found
558197416.0,F,no,Not found
227765308.0,F,no,Not found
545872232.0,F,no,Not found
14850093.0,F,no,Not found
44138598.0,M,no,Not found
95119628.0,F,no,Not found
95410607.0,M,no,Not found
7.02e+17,F,,Not found
3301499319.0,M,no,Not found
348829793.0,F,no,Not found
376257732.0,F,no,Not found
20142261.0,F,no,Not found
277677696.0,M,no,Not found
1247387130.0,F,no,Not found
7.97e+17,M,,Not found
20624053.0,F,no,Not found
348484311.0,M,no,Not found
3223932968.0,M,no,Not found
2519672255.0,F,no,Not found
18775623.0,F,no,Not found
17836921.0,F,no,Not found
39217139.0,F,no,Not found
21145162.0,M,no,Not found
557978237.0,M,no,Not found
4619005656.0,F,no,Not found
144054572.0,F,no,Not found
52110780.0,F,no,Not found
744869017.0,M,no,Not found
2491153886.0,M,no,Not found
2365043832.0,F,no,Not found
190020863.0,M,no,Not found
2473033850.0,M,no,Not found
2528223968.0,F,no,Not found
3150289771.0,F,no,Not found
330075667.0,F,no,Not found
11037952.0,F,no,Not found
415019975.0,M,no,Not found
9614422.0,M,no,Not found
217198836.0,F,no,Not found
1589158129.0,F,no,Not found
22770097.0,M,no,Not found
785653.0,F,no,Not found
7.87e+17,M,,Not found
47687512.0,M,no,Not found
176095861.0,F,no,Not found
1548937333.0,M,no,Not found
4647236601.0,M,no,Not found
161705768.0,M,no,Not found
3232151900.0,M,no,Not found
248009855.0,F,no,Not found
192548875.0,F,no,Not found
21234862.0,M,no,Not found
49576954.0,F,yes,JanArrah
242931055.0,F,no,Not found
23367000.0,F,no,Not found
104549508.0,M,no,Not found
319104368.0,F,no,Not found
16543736.0,F,yes,manchicken
410965903.0,M,no,Not found
286743424.0,F,no,Not found
286122382.0,M,no,Not found
1543065206.0,F,no,Not found
1466110303.0,M,no,Not found
325527178.0,F,no,Not found
7.52e+17,F,,Not found
50692708.0,F,no,Not found
393944957.0,F,no,Not found
494325849.0,F,no,Not found
25805398.0,F,no,Not found
417076593.0,M,no,Not found
4893071304.0,F,yes,Mohitve75936435
40552570.0,M,yes,KnittedLamb
117560528.0,M,no,Not found
1711776426.0,M,no,Not found
17704691.0,M,no,Not found
157978194.0,M,no,Not found
2901505328.0,M,no,Not found
108139168.0,M,no,Not found
522768886.0,F,no,Not found
799399130.0,M,no,Not found
279596242.0,F,no,Not found
7.47e+17,F,,Not found
943276956.0,F,no,Not found
20538918.0,F,no,Not found
21757700.0,F,no,Not found
30839985.0,F,no,Not found
14174259.0,F,no,Not found
216284532.0,F,no,Not found
2955606547.0,M,no,Not found
14750654.0,F,no,Not found
3236138867.0,F,no,Not found
358929393.0,F,no,Not found
1222472503.0,M,no,Not found
457678620.0,M,no,Not found
3380629378.0,M,no,Not found
21796074.0,M,no,Not found
1422404605.0,M,no,Not found
25338634.0,F,no,Not found
227778757.0,M,no,Not found
121318872.0,M,yes,jaxiwest
271211673.0,M,no,Not found
1387267123.0,M,yes,TheMimiZee
18438538.0,F,no,Not found
128257538.0,F,no,Not found
40128465.0,F,no,Not found
247788684.0,F,no,Not found
27426298.0,M,no,Not found
7.98e+17,F,,Not found
7.18e+17,F,,Not found
72844074.0,M,no,Not found
7.98e+17,F,,Not found
7.98e+17,M,,Not found
50804007.0,M,no,Not found
922362608.0,M,no,Not found
449167563.0,F,no,Not found
315896451.0,M,no,Not found
89697010.0,M,no,Not found
7.42e+17,F,,Not found
538160189.0,M,no,Not found
2690680790.0,M,no,Not found
514784292.0,F,no,Not found
724043072.0,F,no,Not found
3084947981.0,M,no,Not found
2526234165.0,F,no,Not found
2734836958.0,M,no,Not found
14873714.0,F,no,Not found
1660953337.0,M,no,Not found
42084462.0,F,no,Not found
368787683.0,M,no,Not found
703924902.0,F,no,Not found
12990382.0,F,yes,gwaland
176117605.0,M,no,Not found
32068339.0,F,no,Not found
2755015264.0,F,no,Not found
7.74e+17,M,,Not found
236779140.0,M,no,Not found
833345197.0,F,no,Not found
352692105.0,M,no,Not found
500147183.0,F,no,Not found
18807516.0,M,no,Not found
121991229.0,M,no,Not found
134224628.0,F,no,Not found
46650229.0,F,no,Not found
39189100.0,F,no,Not found
434558465.0,M,no,Not found
616447014.0,M,no,Not found
78216781.0,F,no,Not found
20545576.0,M,no,Not found
296102483.0,M,no,Not found
19383954.0,M,no,Not found
60145892.0,F,no,Not found
309757122.0,M,no,Not found
7.22e+17,F,,Not found
176923496.0,F,no,Not found
39547724.0,F,no,Not found
177649464.0,M,no,Not found
43760416.0,M,no,Not found
537274283.0,F,no,Not found
351806152.0,M,yes,lewyitfc
226708917.0,M,no,Not found
401011569.0,F,no,Not found
386603440.0,F,no,Not found
22303606.0,F,no,Not found
1149291.0,M,no,Not found
7.57e+17,F,,Not found
87093720.0,F,no,Not found
3147697390.0,F,no,Not found
15737594.0,F,no,Not found
100339412.0,M,yes,bigcomedown
39034193.0,M,no,Not found
263063213.0,M,no,Not found
144781839.0,M,no,Not found
106226202.0,F,no,Not found
4874294056.0,M,no,Not found
413488100.0,M,no,Not found
39143913.0,M,no,Not found
41651301.0,F,no,Not found
83636706.0,M,no,Not found
22129918.0,F,no,Not found
6382412.0,F,no,Not found
16790101.0,F,no,Not found
14457833.0,M,no,Not found
43202905.0,M,no,Not found
51787031.0,F,no,Not found
5371602.0,M,no,Not found
30055872.0,F,no,Not found
112985258.0,F,no,Not found
21901481.0,M,no,Not found
4235379560.0,M,no,Not found
97534492.0,M,no,Not found
308095918.0,M,no,Not found
65790471.0,M,no,Not found
1464721.0,M,no,Not found
3112329991.0,M,no,Not found
171240785.0,M,no,Not found
45151921.0,F,no,Not found
796428966.0,F,no,Not found
37302778.0,F,no,Not found
90495964.0,F,no,Not found
1368629880.0,M,no,Not found
707026269.0,F,no,Not found
1324097502.0,F,no,Not found
217478505.0,F,no,Not found
87177444.0,F,no,Not found
8864572.0,M,no,Not found
7.99e+17,M,,Not found
532095415.0,M,no,Not found
7.99e+17,M,,Not found
490268144.0,F,no,Not found
432631977.0,M,no,Not found
64743971.0,M,no,Not found
404436447.0,M,no,Not found
93680887.0,M,no,Not found
36297302.0,F,no,Not found
91858249.0,F,no,Not found
7.15e+17,F,,Not found
367539891.0,M,no,Not found
102098295.0,F,no,Not found
109957012.0,M,no,Not found
603129960.0,M,no,Not found
422289251.0,F,no,Not found
3027673627.0,F,no,Not found
571839701.0,F,no,Not found
267266289.0,M,no,Not found
268535433.0,M,no,Not found
7842092.0,F,no,Not found
7.9e+17,F,,Not found
367905176.0,M,no,Not found
2835401918.0,F,no,Not found
2861463970.0,F,no,Not found
49066801.0,M,no,Not found
173143092.0,F,no,Not found
1870505275.0,F,no,Not found
7.83e+17,M,,Not found
22369099.0,M,no,Not found
16002149.0,F,no,Not found
1200603446.0,M,no,Not found
16927781.0,F,no,Not found
1870500607.0,M,no,Not found
7.04e+17,M,,Not found
355118296.0,F,no,Not found
1124757457.0,M,no,Not found
3025478429.0,F,yes,ssbib85
302648885.0,F,no,Not found
150627187.0,M,no,Not found
1111512332.0,F,no,Not found
115477169.0,F,no,Not found
7.03e+17,F,,Not found
19303702.0,M,no,Not found
350388660.0,F,no,Not found
2402132041.0,M,no,Not found
258077403.0,M,no,Not found
2881248985.0,F,no,Not found
130365577.0,M,no,Not found
18774780.0,M,no,Not found
428190299.0,F,no,Not found
1341139117.0,F,no,Not found
100856463.0,M,no,Not found
3028048097.0,F,no,Not found
614522642.0,M,no,Not found
369724927.0,M,no,Not found
257533576.0,F,no,Not found
173449565.0,M,no,Not found
17347849.0,F,no,Not found
243929223.0,M,no,Not found
2528477549.0,M,no,Not found
7.26e+17,M,,Not found
213667522.0,F,no,Not found
1688112752.0,M,no,Not found
20275190.0,M,no,Not found
7.69e+17,M,,Not found
318051536.0,M,no,Not found
444100991.0,F,no,Not found
2196597495.0,F,no,Not found
18499269.0,M,no,Not found
39890603.0,M,no,Not found
932656033.0,M,no,Not found
19869133.0,M,no,Not found
271641644.0,F,no,Not found
222950110.0,F,no,Not found
1230093582.0,F,no,Not found
629790491.0,F,no,Not found
72036571.0,F,no,Not found
71279127.0,M,no,Not found
1126818205.0,M,no,Not found
48450018.0,F,no,Not found
2790856567.0,F,no,Not found
81449152.0,F,no,Not found
13476.0,F,no,Not found
2347280246.0,M,no,Not found
306349842.0,F,no,Not found
1549113302.0,M,no,Not found
100414514.0,F,no,Not found
362860027.0,M,no,Not found
39676291.0,M,no,Not found
25547524.0,F,no,Not found
3259730341.0,M,no,Not found
2920029551.0,F,no,Not found
103464555.0,M,no,Not found
131875240.0,M,no,Not found
4149786681.0,F,no,Not found
7.94e+17,M,,Not found
67412476.0,F,no,Not found
17084827.0,F,no,Not found
1342169138.0,F,no,Not found
319672097.0,F,no,Not found
376641182.0,F,no,Not found
20086466.0,M,no,Not found
387707304.0,F,no,Not found
17207272.0,F,no,Not found
427732030.0,F,no,Not found
840539215.0,M,no,Not found
22668418.0,M,no,Not found
129120198.0,F,no,Not found
126275079.0,F,yes,x_Th3_Truth_x
3234094484.0,M,no,Not found
299621613.0,F,no,Not found
34916196.0,M,no,Not found
21391898.0,F,no,Not found
7.77e+17,F,,Not found
45659327.0,M,no,Not found
7.28e+17,M,,Not found
2176387967.0,F,no,Not found
566379370.0,F,no,Not found
17055218.0,F,no,Not found
59553464.0,M,no,Not found
117163213.0,F,no,Not found
24038624.0,M,no,Not found
93693594.0,M,no,Not found
7.82e+17,F,,Not found
84043963.0,F,no,Not found
68270085.0,F,no,Not found
520562823.0,F,no,Not found
39108601.0,F,no,Not found
381370193.0,F,no,Not found
585904856.0,M,no,Not found
152239459.0,F,no,Not found
225238649.0,M,no,Not found
14664983.0,F,no,Not found
28559574.0,M,no,Not found
50601606.0,F,no,Not found
45559550.0,F,no,Not found
26300486.0,F,no,Not found
22156838.0,M,no,Not found
177603947.0,F,no,Not found
240081508.0,F,no,Not found
38976197.0,F,no,Not found
96631103.0,F,no,Not found
20940696.0,M,no,Not found
188048561.0,F,no,Not found
69755865.0,F,no,Not found
15190396.0,F,no,Not found
102357306.0,F,no,Not found
3379553531.0,M,no,Not found
2414585990.0,M,yes,Ziggziee
994752650.0,M,no,Not found
4539304393.0,F,no,Not found
55369308.0,F,no,Not found
2841151.0,M,no,Not found
174933353.0,F,no,Not found
139165916.0,F,no,Not found
33763825.0,F,no,Not found
561635424.0,M,no,Not found
357401070.0,F,no,Not found
328355214.0,M,no,Not found
457415010.0,M,no,Not found
20942419.0,M,no,Not found
16293078.0,F,no,Not found
561449171.0,M,no,Not found
559985798.0,M,no,Not found
39481349.0,F,no,Not found
247724605.0,M,no,Not found
8740862.0,M,no,Not found
274962690.0,F,no,Not found
7.98e+17,M,,Not found
2304793073.0,M,no,Not found
7.18e+17,F,,Not found
53550098.0,M,no,Not found
459414811.0,M,no,Not found
14943592.0,F,no,Not found
7.42e+17,M,,Not found
91451275.0,M,no,Not found
1098487784.0,F,no,Not found
22521482.0,M,no,Not found
22563632.0,F,no,Not found
2214797696.0,M,no,Not found
410966708.0,F,no,Not found
1433151373.0,F,no,Not found
72958325.0,F,no,Not found
259519790.0,M,no,Not found
562366927.0,F,yes,FatimaSiraja
2790046598.0,M,no,Not found
4794504674.0,M,no,Not found
433323017.0,M,no,Not found
249520069.0,M,no,Not found
716858894.0,F,no,Not found
16159321.0,M,no,Not found
163963199.0,M,no,Not found
1543201405.0,F,no,Not found
272125098.0,M,no,Not found
360659460.0,F,no,Not found
56126488.0,M,no,Not found
7.84e+17,M,,Not found
2750197015.0,M,no,Not found
2971762210.0,M,no,Not found
1639136594.0,F,yes,consultantweet
2541708894.0,F,no,Not found
7.33e+17,F,,Not found
18462436.0,M,no,Not found
160435815.0,F,no,Not found
307026383.0,F,no,Not found
20725104.0,M,no,Not found
93036950.0,M,no,Not found
101381642.0,M,no,Not found
7.88e+17,F,,Not found
1894226707.0,M,no,Not found
7.74e+17,M,,Not found
6836922.0,F,no,Not found
271998432.0,F,no,Not found
18374624.0,F,no,Not found
1410524233.0,M,no,Not found
104940730.0,M,no,Not found
7.71e+17,F,,Not found
136309879.0,M,no,Not found
20023001.0,F,no,Not found
7.6e+17,F,,Not found
413904346.0,F,no,Not found
807283112.0,M,no,Not found
100468594.0,F,yes,opjha
7.68e+17,M,,Not found
1151687198.0,M,no,Not found
248235102.0,F,no,Not found
68716925.0,M,no,Not found
76070501.0,M,no,Not found
162537044.0,F,no,Not found
2437510734.0,F,no,Not found
3145509142.0,F,no,Not found
1154173362.0,F,no,Not found
509562394.0,F,no,Not found
43098053.0,M,no,Not found
4558888055.0,M,no,Not found
532670919.0,M,no,Not found
184327617.0,M,no,Not found
38483405.0,M,no,Not found
307277058.0,M,no,Not found
17723801.0,F,no,Not found
1438929086.0,M,no,Not found
613397647.0,M,no,Not found
483534529.0,F,no,Not found
141982530.0,M,no,Not found
741122089.0,M,no,Not found
589136523.0,F,no,Not found
1375840513.0,F,no,Not found
1959727118.0,M,no,Not found
2838870535.0,M,no,Not found
405571289.0,M,no,Not found
2663691679.0,F,no,Not found
1036308488.0,M,yes,nomnom_mania
403583420.0,M,no,Not found
172524748.0,F,no,Not found
20758545.0,M,no,Not found
51062231.0,F,no,Not found
400160847.0,F,no,Not found
2811064347.0,F,no,Not found
2708504166.0,F,no,Not found
2474742326.0,F,no,Not found
608713118.0,F,no,Not found
47678631.0,F,no,Not found
65798263.0,M,no,Not found
32610814.0,M,no,Not found
52153129.0,M,no,Not found
171850503.0,F,no,Not found
17812154.0,F,no,Not found
163170036.0,F,no,Not found
270375787.0,M,yes,NATFXDA
2347127078.0,M,no,Not found
135502850.0,M,no,Not found
245974375.0,F,no,Not found
2259952085.0,F,yes,chetansmith11
445000916.0,M,no,Not found
1000196282.0,F,no,Not found
1474235352.0,M,no,Not found
6429282.0,F,no,Not found
102453470.0,F,no,Not found
308360852.0,M,no,Not found
254758221.0,F,no,Not found
962231755.0,M,no,Not found
40040544.0,M,no,Not found
22931421.0,F,no,Not found
583640509.0,M,no,Not found
1176304364.0,F,no,Not found
2994094181.0,F,no,Not found
73776973.0,F,no,Not found
721033320.0,F,no,Not found
724189970.0,M,no,Not found
100054985.0,F,no,Not found
23846387.0,F,no,Not found
7.31e+17,M,,Not found
74750919.0,F,no,Not found
1331382218.0,F,no,Not found
128488970.0,F,no,Not found
119882978.0,M,no,Not found
268840105.0,M,no,Not found
1426169557.0,M,no,Not found
1974766471.0,F,no,Not found
302140545.0,F,no,Not found
274498719.0,F,no,Not found
75590204.0,M,no,Not found
436735777.0,F,no,Not found
1239473694.0,M,no,Not found
4297936101.0,M,no,Not found
27847210.0,F,no,Not found
7.83e+17,M,,Not found
